ticket_id,created_at,channel,ticket_text,language,true_category,true_priority,text_norm_v1
TKT001702,2025-02-25T06:07:55.027Z,app,sim card خربانة need new,en,Device / Hardware,P3,sim card خربانة need new
TKT001703,2024-12-30T14:26:27.723Z,call,modem broken need replacement,en,Device / Hardware,P3,modem broken need replacement
TKT001704,2024-12-26T09:32:05.697Z,email,issue,en,Other,P2,issue
TKT001705,2025-01-24T17:51:26.513Z,email,sim registration مشكلة,en,Account & Authentication,P3,sim registration مشكلة
TKT001706,2025-01-28T09:28:12.548Z,email,package upgrade problem,en,Service Activation / Changes,P3,package upgrade problem
TKT001707,2025-01-01T09:12:50.836Z,chat,الخدمة سيئة جدا,ar,Complaints & Service Quality,P2,الخدمة سيئة جدا
TKT001708,2025-01-16T17:54:33.054Z,app,المودم خربان,ar,Device / Hardware,,المودم خربان
TKT001709,2025-01-08T14:35:06.643Z,app,مش قادر ادخل على حسابي,ar,Account & Authentication,P3,مش قادر ادخل على حسابي
TKT001710,2025-02-28T10:58:48.554Z,chat,الروامنج مش شغال,ar,Roaming & International Services,P4,الروامنج مش شغال
TKT001711,2024-12-27T14:29:52.051Z,app,modem يعيد التشغيل,ar,Device / Hardware,P4,modem يعيد التشغيل
TKT001712,2025-01-01T11:47:18.454Z,web,quality ردية very bad,ar,Complaints & Service Quality,P2,quality ردية very bad
TKT001713,2025-01-28T18:29:22.830Z,web,roaming package not activated,en,Roaming & International Services,,roaming package not activated
TKT001714,2025-02-05T08:12:06.570Z,web,no signal in Egypt,en,Roaming & International Services,P2,no signal in Egypt
TKT001715,2025-02-03T08:37:05.408Z,email,new service not activated,en,Service Activation / Changes,P4,new service not activated
TKT001716,2025-01-14T11:32:08.204Z,call,الموقع معقد,ar,Other,P4,الموقع معقد
TKT001717,2024-12-30T13:06:51.150Z,call,complained many times no solution,en,Complaints & Service Quality,P3,complained many times no solution
TKT001718,2025-01-13T18:10:11.452Z,email,account access denied,en,Account & Authentication,P3,account access denied
TKT001719,2024-12-24T18:16:26.827Z,app,ابغى الغي الباقة,ar,Service Activation / Changes,P3,ابغى الغي الباقة
TKT001720,2025-02-11T21:30:09.045Z,email,connection  يقطع  كل  دقيقة,ar,Network / Connectivity,P2,connection  يقطع  كل  دقيقة
TKT001721,2024-12-09T10:30:07.853Z,email,roaming charges too high,en,Roaming & International Services,P3,roaming charges too high
TKT001722,2024-12-31T06:28:29.546Z,app,international data not active,en,Roaming & International Services,P4,international data not active
TKT001723,2024-12-18T12:40:36.047Z,app,disconnects all the time,en,Network / Connectivity,P3,disconnects all the time
TKT001724,2025-02-26T18:17:03.904Z,chat,pin blocked help,en,Account & Authentication,P4,pin blocked help
TKT001725,2024-12-09T13:53:56.722Z,email,payment failed بس المبلغ راح,ar,Billing & Payments,P1,payment failed بس المبلغ راح
TKT001726,2025-02-20T10:38:16.306Z,email,package change مشكلة,ar,Service Activation / Changes,P3,package change مشكلة
TKT001727,2024-12-16T13:03:55.997Z,chat,مشكلة في الراوتر,ar,Device / Hardware,P3,مشكلة في الراوتر
TKT001728,2024-12-11T19:07:14.638Z,web,cancel my subscription urgent,en,Service Activation / Changes,P2,cancel my subscription urgent
TKT001729,2024-12-30T09:06:47.418Z,app,الرقم السري مقفل,ar,Account & Authentication,P3,الرقم السري مقفل
TKT001730,2024-12-04T16:01:13.900Z,app,password نسيتها help,en,Account & Authentication,P4,password نسيتها help
TKT001731,2025-02-20T19:14:57.510Z,app,السرعة سيئة جدا,ar,Network / Connectivity,P2,السرعة سيئة جدا
TKT001732,2024-12-11T18:39:14.508Z,app,ابغى اغير الباقة,ar,Service Activation / Changes,,ابغى اغير الباقة
TKT001733,2025-01-22T14:41:23.123Z,web,speed is terrible cant use,en,Network / Connectivity,P4,speed is terrible cant use
TKT001734,2025-02-02T13:16:59.249Z,email,الموظف غير محترم,ar,Other,P3,الموظف غير محترم
TKT001735,2025-01-31T11:00:53.001Z,call,الدفع فشل بس المبلغ اتخصم,ar,Billing & Payments,P3,الدفع فشل بس المبلغ اتخصم
TKT001736,2025-01-02T09:34:17.023Z,call,activation مش شغال,ar,Service Activation / Changes,P3,activation مش شغال
TKT001737,2025-01-07T18:12:36.815Z,app,speed is terrible cant use!!,en,Network / Connectivity,P2,speed is terrible cant use!!
TKT001738,2024-12-21T12:48:31.946Z,call,charged مرتين pls check,ar,Billing & Payments,P3,charged مرتين pls check
TKT001739,2025-02-20T15:02:30.772Z,web,very bad service unacceptable,,Complaints & Service Quality,P2,very bad service unacceptable
TKT001740,2025-01-19T07:16:00.995Z,chat,النت فاصل من morning,ar,Network / Connectivity,P4,النت فاصل من morning
TKT001741,2025-01-06T07:30:37.601Z,call,upgrade محتاج للباقة,en,Service Activation / Changes,,upgrade محتاج للباقة
TKT001742,2024-12-30T15:04:53.909Z,chat,modem keeps restarting,en,Device / Hardware,P4,modem keeps restarting
TKT001743,2025-01-27T08:45:47.712Z,app,sim registration مشكلة,en,Account & Authentication,P3,sim registration مشكلة
TKT001744,2025-02-06T16:45:31.670Z,app,billing error need refund,en,Billing & Payments,P4,billing error need refund
TKT001745,2025-02-06T07:05:04.834Z,app,ما في انترنت خالص,ar,Network / Connectivity,P4,ما في انترنت خالص
TKT001746,2024-12-27T08:01:16.120Z,email,عاجل,ar,Other,P4,عاجل
TKT001747,2025-02-11T19:41:35.613Z,call,cancel my subscription urgent,ar,Service Activation / Changes,P2,cancel my subscription urgent
TKT001748,2025-02-19T12:04:03.953Z,email,المشكلة متكررة وما انحلت,ar,Complaints & Service Quality,P4,المشكلة متكررة وما انحلت
TKT001749,2024-12-19T06:02:18.131Z,email,حاسبوني مرتين هالشهر,ar,Billing & Payments,P3,حاسبوني مرتين هالشهر
TKT001750,2025-02-14T10:37:45.796Z,call,اشتكيت كتير ما في حل,ar,Complaints & Service Quality,P3,اشتكيت كتير ما في حل
TKT001751,2025-01-13T00:01:40.095Z,call,الشبكة معطلة,ar,Network / Connectivity,P2,الشبكة معطلة
TKT001752,2025-01-05T09:22:38.378Z,chat,network  down  help,en,Network / Connectivity,,network  down  help
TKT001753,2025-02-07T18:22:31.172Z,chat,no service في UAE,ar,Roaming & International Services,P4,no service في UAE
TKT001754,2025-02-27T05:01:03.106Z,web,سؤال,ar,Other,P2,سؤال
TKT001755,2025-02-25T06:51:53.428Z,call,international data not active,en,Roaming & International Services,P3,international data not active
TKT001756,2025-01-31T08:41:12.583Z,email,cancel my subscription urgent,,Service Activation / Changes,P3,cancel my subscription urgent
TKT001757,2024-12-12T14:35:10.009Z,app,تسجيل الشريحة ما اشتغل,ar,Account & Authentication,P3,تسجيل الشريحة ما اشتغل
TKT001758,2025-01-13T17:31:12.394Z,call,تسجيل الشريحة ما اشتغل,ar,Account & Authentication,P3,تسجيل الشريحة ما اشتغل
TKT001759,2025-01-28T13:58:24.091Z,chat,الخدمة سيئة جدا,ar,Complaints & Service Quality,P1,الخدمة سيئة جدا
TKT001760,2025-01-11T10:19:21.377Z,app,شحن مضاعف,ar,Billing & Payments,P3,شحن مضاعف
TKT001761,2024-12-27T15:56:54.299Z,email,شبكة وحساب مشاكل,ar,Other,P3,شبكة وحساب مشاكل
TKT001762,2025-02-11T18:19:03.347Z,web,quality ردية very bad,ar,Complaints & Service Quality,P3,quality ردية very bad
TKT001763,2025-02-20T14:21:06.237Z,app,hardware fault,,Device / Hardware,P3,hardware fault
TKT001764,2025-02-28T06:57:52.254Z,email,roaming مش شغال برا,en,Roaming & International Services,P4,roaming مش شغال برا
TKT001765,2025-01-08T11:37:53.250Z,web,account access denied,en,Account & Authentication,P4,account access denied
TKT001766,2025-01-06T08:01:50.247Z,app,very slow speed cant watch anything,en,Network / Connectivity,P3,very slow speed cant watch anything
TKT001767,2025-01-21T02:26:02.277Z,chat,not happy with support,en,Complaints & Service Quality,P2,not happy with support
TKT001768,2025-02-18T12:26:18.568Z,chat,الحساب مقفل,ar,Account & Authentication,P4,الحساب مقفل
TKT001769,2025-01-16T06:43:45.260Z,app,hardware problem with router,en,Device / Hardware,P4,hardware problem with router
TKT001770,2025-01-21T08:41:29.327Z,call,account مقفل urgent,ar,Account & Authentication,P3,account مقفل urgent
TKT001771,2024-12-01T12:53:37.218Z,chat,no internet connection at all,en,Network / Connectivity,P4,no internet connection at all
TKT001772,2025-01-01T13:44:54.169Z,web,billing error need refund,en,Billing & Payments,P3,billing error need refund
TKT001773,2025-01-10T18:03:58.123Z,chat,مساعدة,ar,Other,P3,مساعدة
TKT001774,2024-12-26T17:06:40.980Z,chat,double charge on my account,en,Billing & Payments,P3,double charge on my account
TKT001775,2024-12-12T12:23:29.632Z,,forgot password help,en,Account & Authentication,P4,forgot password help
TKT001776,2025-01-03T08:40:29.981Z,email,invoice wrong pls fix,en,Billing & Payments,P4,invoice wrong pls fix
TKT001777,2024-12-11T18:03:18.703Z,app,otp not received,en,Account & Authentication,P4,otp not received
TKT001778,2024-12-24T17:41:50.835Z,web,problem عندي urgent,ar,Other,P3,problem عندي urgent
TKT001779,2025-01-14T17:40:47.685Z,email,no signal in my area,en,Network / Connectivity,P3,no signal in my area
TKT001780,2024-12-16T23:14:51.543Z,web,الحساب مقفل,ar,Account & Authentication,P3,الحساب مقفل
TKT001781,2024-12-20T15:19:38.583Z,chat,الاشارة راحت تماما,ar,Network / Connectivity,P2,الاشارة راحت تماما
TKT001782,2025-01-06T15:09:39.340Z,chat,issue,en,Other,P3,issue
TKT001783,2024-12-02T10:57:40.606Z,chat,no service abroad,en,Roaming & International Services,P4,no service abroad
TKT001784,2024-12-19T10:04:23.771Z,app,cant access account,en,Account & Authentication,P4,cant access account
TKT001785,2025-02-20T03:13:04.361Z,email,activation not working,en,Service Activation / Changes,P4,activation not working
TKT001786,2025-01-14T13:30:08.932Z,app,internet not working since yesterday,en,Network / Connectivity,P3,internet not working since yesterday
TKT001787,2025-01-21T12:15:55.005Z,call,wrong amount on bill,en,Billing & Payments,P1,wrong amount on bill
TKT001788,2024-12-18T19:03:16.632Z,call,الاشارة راحت تماما,ar,Network / Connectivity,P2,الاشارة راحت تماما
TKT001789,2024-12-27T18:36:37.336Z,web,no internet connection at all,en,Network / Connectivity,P3,no internet connection at all
TKT001790,2025-02-10T10:30:57.279Z,chat,internet not working since yesterday,en,Network / Connectivity,P4,internet not working since yesterday
TKT001791,2025-02-17T06:58:25.513Z,email,مشكلة,ar,Other,P3,مشكلة
TKT001792,2025-01-30T06:15:15.994Z,email,very bad service unacceptable,en,Complaints & Service Quality,P4,very bad service unacceptable
TKT001793,2025-01-31T07:04:17.995Z,web,الحساب مقفل,ar,Account & Authentication,P4,الحساب مقفل
TKT001794,2024-12-17T12:13:00.222Z,email,network issue plus account locked,en,Other,P2,network issue plus account locked
TKT001795,2025-01-21T16:43:17.527Z,web,الدفع فشل بس المبلغ اتخصم,ar,Billing & Payments,P3,الدفع فشل بس المبلغ اتخصم
TKT001796,2025-02-19T02:18:50.422Z,app,connection يقطع كل دقيقة,en,Network / Connectivity,P2,connection يقطع كل دقيقة
TKT001797,2025-02-18T20:11:20.489Z,app,want to cancel my plan,en,Service Activation / Changes,P2,want to cancel my plan
TKT001798,2025-01-02T08:53:00.820Z,email,payment failed بس المبلغ راح,,Billing & Payments,P4,payment failed بس المبلغ راح
TKT001799,2024-12-29T13:49:56.494Z,web,no signal in Egypt,en,Roaming & International Services,P4,no signal in Egypt
TKT001800,2024-12-25T16:48:25.917Z,app,الغاء الاشتراك,ar,Service Activation / Changes,P4,الغاء الاشتراك
TKT001801,2024-12-09T13:18:41.316Z,chat,otp not received,en,Account & Authentication,P2,otp not received
TKT001802,2025-02-17T17:54:42.875Z,chat,charged مرتين pls check,ar,Billing & Payments,P4,charged مرتين pls check
TKT001803,2025-01-02T14:44:43.470Z,web,الروامنج معطل,,Roaming & International Services,P4,الروامنج معطل
TKT001804,2025-02-27T04:02:49.127Z,call,ما قدرت افعل الخدمة,ar,Service Activation / Changes,P3,ما قدرت افعل الخدمة
TKT001805,2025-01-11T16:57:17.871Z,call,network down help,en,Network / Connectivity,P3,network down help
TKT001806,2025-01-03T06:14:13.023Z,app,invoice wrong pls fix,en,Billing & Payments,P3,invoice wrong pls fix
TKT001807,2024-12-24T17:21:59.380Z,app,الفاتورة غلط,ar,Billing & Payments,P3,الفاتورة غلط
TKT001808,2025-02-16T11:31:07.225Z,call,signal lost completely,en,Network / Connectivity,P3,signal lost completely
TKT001809,2025-01-16T06:11:28.638Z,app,roaming package not activated???,en,Roaming & International Services,P1,roaming package not activated???
TKT001810,2025-02-18T14:59:41.166Z,email,تسجيل الشريحة ما اشتغل,ar,Account & Authentication,,تسجيل الشريحة ما اشتغل
TKT001811,2025-01-13T01:59:59.157Z,web,ما في اشارة في UAE,ar,Roaming & International Services,,ما في اشارة في UAE
TKT001812,2025-02-09T14:41:10.435Z,call,ما في اشارة عندي,ar,Network / Connectivity,P3,ما في اشارة عندي
TKT001813,2024-12-09T17:43:31.712Z,email,help محتاج,ar,Other,P3,help محتاج
TKT001814,2025-01-27T19:39:51.565Z,call,activation مش شغال,ar,Service Activation / Changes,P2,activation مش شغال
TKT001815,2024-12-06T12:02:10.310Z,,خصموا زيادة,ar,Billing & Payments,P3,خصموا زيادة
TKT001816,2024-12-30T09:56:23.111Z,app,need to change my plan,en,Service Activation / Changes,P4,need to change my plan
TKT001817,2025-02-09T11:06:46.990Z,chat,الشريحة خربانة احتاج جديدة,ar,Device / Hardware,P4,الشريحة خربانة احتاج جديدة
TKT001818,2024-12-26T18:40:01.091Z,call,الدفع فشل بس المبلغ اتخصم,ar,Billing & Payments,P4,الدفع فشل بس المبلغ اتخصم
TKT001819,2025-02-18T17:26:22.022Z,call,invoice wrong pls fix,en,Billing & Payments,P4,invoice wrong pls fix
TKT001820,2025-02-19T18:03:23.077Z,email,upgrade to new package pls,en,Service Activation / Changes,,upgrade to new package pls
TKT001821,2025-02-05T14:36:58.585Z,email,verification code not coming,en,Account & Authentication,P3,verification code not coming
TKT001822,2025-01-27T16:37:53.562Z,chat,signal lost completely,en,Network / Connectivity,P4,signal lost completely
TKT001823,2025-02-21T07:59:36.474Z,app,overcharged again,en,Billing & Payments,P3,overcharged again
TKT001824,2025-01-03T15:49:50.241Z,chat,no signal في منطقتي,ar,Network / Connectivity,P4,no signal في منطقتي
TKT001825,2025-02-17T03:36:16.625Z,email,otp not received,en,Account & Authentication,P4,otp not received
TKT001826,2025-02-20T23:42:23.110Z,email,الواي فاي مش شغال,ar,Network / Connectivity,P3,الواي فاي مش شغال
TKT001827,2025-02-12T12:23:53.650Z,web,ما قدرت استخدم التلفون برا,ar,Roaming & International Services,P1,ما قدرت استخدم التلفون برا
